INFO:root:PID: 0, Name: System Idle Process, CPU Usage: 0.0%
INFO:root:PID: 14652, Name: NisSrv.exe, CPU Usage: 0.0%
INFO:root:PID: 14960, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 15172, Name: WmiPrvSE.exe, CPU Usage: 0.0%
INFO:root:PID: 15380, Name: ModuleCoreService.exe, CPU Usage: 0.0%
INFO:root:PID: 15468, Name: dasHost.exe, CPU Usage: 0.0%
INFO:root:PID: 15536, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 15932, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 15976, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 16388, Name: dasHost.exe, CPU Usage: 0.0%
INFO:root:PID: 16788, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 16860, Name: HPSystemEventUtilityHost.exe, CPU Usage: 0.0%
INFO:root:PID: 16884, Name: UserOOBEBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 17048, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 17068, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 17156, Name: ms-teams.exe, CPU Usage: 0.0%
INFO:root:PID: 17588, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 17676, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 17784, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 17972, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 18024, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 18032, Name: ipf_helper.exe, CPU Usage: 0.0%
INFO:root:PID: 18252, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 18468, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 18576, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 18744, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 18996, Name: cmd.exe, CPU Usage: 0.0%
INFO:root:PID: 19024, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 19048, Name: mcapexe.exe, CPU Usage: 0.0%
INFO:root:PID: 19120, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 19284, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 19520, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 19540, Name: CrossDeviceService.exe, CPU Usage: 0.0%
INFO:root:PID: 19696, Name: McUpdaterModule.exe, CPU Usage: 0.0%
INFO:root:PID: 19968, Name: OmenInstallMonitor.exe, CPU Usage: 0.0%
INFO:root:PID: 20068, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 20424, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 20548, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 20588, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 21028, Name: SearchHost.exe, CPU Usage: 0.0%
INFO:root:PID: 21300, Name: SecurityHealthSystray.exe, CPU Usage: 0.0%
INFO:root:PID: 21344, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 21388, Name: RtkAudUService64.exe, CPU Usage: 0.0%
INFO:root:PID: 21556, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 21592, Name: McCHSvc.exe, CPU Usage: 0.0%
INFO:root:PID: 21596, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 21652, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 22052, Name: python.exe, CPU Usage: 0.0%
INFO:root:PID: 22520, Name: explorer.exe, CPU Usage: 0.0%
INFO:root:PID: 22540, Name: AppHelperCap.exe, CPU Usage: 0.0%
INFO:root:PID: 22604, Name: ONENOTEM.EXE, CPU Usage: 0.0%
INFO:root:PID: 22648, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 22688, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 22864, Name: audiodg.exe, CPU Usage: 0.0%
INFO:root:PID: 22900, Name: AdobeCollabSync.exe, CPU Usage: 0.0%
INFO:root:PID: 23044, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 23080, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 23104, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 23300, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 23408, Name: dwm.exe, CPU Usage: 0.0%
INFO:root:PID: 23512, Name: python.exe, CPU Usage: 0.0%
INFO:root:PID: 23740, Name: pet.exe, CPU Usage: 0.0%
INFO:root:PID: 23780, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 23784, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 24316, Name: acrotray.exe, CPU Usage: 0.0%
INFO:root:PID: 24488, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 24652, Name: Grammarly.WebUI.exe, CPU Usage: 0.0%
INFO:root:PID: 24908, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 25096, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 25112, Name: LocationNotificationWindows.exe, CPU Usage: 0.0%
INFO:root:PID: 25596, Name: servicehost.exe, CPU Usage: 0.0%
INFO:root:PID: 25708, Name: python.exe, CPU Usage: 0.0%
INFO:root:PID: 25904, Name: OfficeC2RClient.exe, CPU Usage: 0.0%
INFO:root:PID: 25908, Name: FileCoAuth.exe, CPU Usage: 0.0%
INFO:root:PID: 25980, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 26524, Name: msedge.exe, CPU Usage: 0.0%
INFO:root:PID: 26596, Name: ctfmon.exe, CPU Usage: 0.0%
INFO:root:PID: 26644, Name: msedge.exe, CPU Usage: 0.0%
INFO:root:PID: 26696, Name: StartMenuExperienceHost.exe, CPU Usage: 0.0%
INFO:root:PID: 26816, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 26888, Name: SysInfoCap.exe, CPU Usage: 0.0%
INFO:root:PID: 27488, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 27592, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 27716, Name: BridgeCommunication.exe, CPU Usage: 0.0%
INFO:root:PID: 27880, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 28100, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 28408, Name: msedge.exe, CPU Usage: 0.0%
INFO:root:PID: 28424, Name: msedge.exe, CPU Usage: 0.0%
INFO:root:PID: 28504, Name: OneDrive.exe, CPU Usage: 0.0%
INFO:root:PID: 28760, Name: msedge.exe, CPU Usage: 0.0%
INFO:root:PID: 28784, Name: AcrobatNotificationClient.exe, CPU Usage: 0.0%
INFO:root:PID: 28832, Name: sihost.exe, CPU Usage: 0.0%
INFO:root:PID: 28844, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 28880, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 29000, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 29492, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 29540, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 29656, Name: McUICnt.exe, CPU Usage: 0.0%
INFO:root:PID: 29708, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 29892, Name: ETDCtrl.exe, CPU Usage: 0.0%
INFO:root:PID: 30172, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 30420, Name: Widgets.exe, CPU Usage: 0.0%
INFO:root:PID: 30452, Name: HPAudioSwitch.exe, CPU Usage: 0.0%
INFO:root:PID: 31032, Name: fontdrvhost.exe, CPU Usage: 0.0%
INFO:root:PID: 31240, Name: SearchIndexer.exe, CPU Usage: 0.0%
INFO:root:PID: 31252, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 31280, Name: OverlayHelper.exe, CPU Usage: 0.0%
INFO:root:PID: 31296, Name: winlogon.exe, CPU Usage: 0.0%
INFO:root:PID: 31340, Name: mcafee-security-ft.exe, CPU Usage: 0.0%
INFO:root:PID: 31376, Name: TextInputHost.exe, CPU Usage: 0.0%
INFO:root:PID: 31432, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 31508, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 31596, Name: cmd.exe, CPU Usage: 0.0%
INFO:root:PID: 31676, Name: uihost.exe, CPU Usage: 0.0%
INFO:root:PID: 31696, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 32104, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 32208, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 32552, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 33044, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 33228, Name: OmenCommandCenterBackground.exe, CPU Usage: 0.0%
INFO:root:PID: 33380, Name: MfeBrowserHost.exe, CPU Usage: 0.0%
INFO:root:PID: 33424, Name: MoNotificationUx.exe, CPU Usage: 0.0%
INFO:root:PID: 33556, Name: Grammarly.Desktop.exe, CPU Usage: 0.0%
INFO:root:PID: 33616, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 33740, Name: SDXHelper.exe, CPU Usage: 0.0%
INFO:root:PID: 33848, Name: backgroundTaskHost.exe, CPU Usage: 0.0%
INFO:root:PID: 33876, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 33888, Name: SSScheduler.exe, CPU Usage: 0.0%
INFO:root:PID: 33932, Name: PhoneExperienceHost.exe, CPU Usage: 0.0%
INFO:root:PID: 33948, Name: DesktopExtension.exe, CPU Usage: 0.0%
INFO:root:PID: 34032, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 34156, Name: unsecapp.exe, CPU Usage: 0.0%
INFO:root:PID: 34540, Name: QcShm.exe, CPU Usage: 0.0%
INFO:root:PID: 34640, Name: backgroundTaskHost.exe, CPU Usage: 0.0%
INFO:root:PID: 0, Name: System Idle Process, CPU Usage: 0.0%
INFO:root:PID: 4, Name: System, CPU Usage: 0.0%
INFO:root:PID: 140, Name: , CPU Usage: 0.0%
INFO:root:PID: 152, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 180, Name: Registry, CPU Usage: 0.0%
INFO:root:PID: 320, Name: AdobeCollabSync.exe, CPU Usage: 0.0%
INFO:root:PID: 392, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 508, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 640, Name: ShellExperienceHost.exe, CPU Usage: 0.0%
INFO:root:PID: 768, Name: smss.exe, CPU Usage: 0.0%
INFO:root:PID: 1036, Name: mcafee-security.exe, CPU Usage: 0.0%
INFO:root:PID: 1140, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 1368, Name: FileSyncHelper.exe, CPU Usage: 0.0%
INFO:root:PID: 1384, Name: ms-teams.exe, CPU Usage: 0.0%
INFO:root:PID: 1444, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 1708, Name: LsaIso.exe, CPU Usage: 0.0%
INFO:root:PID: 1716, Name: lsass.exe, CPU Usage: 0.0%
INFO:root:PID: 1800, Name: csrss.exe, CPU Usage: 0.0%
INFO:root:PID: 1896, Name: wininit.exe, CPU Usage: 0.0%
INFO:root:PID: 2008, Name: powershell.exe, CPU Usage: 0.0%
INFO:root:PID: 2016, Name: services.exe, CPU Usage: 0.0%
INFO:root:PID: 2076, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2104, Name: fontdrvhost.exe, CPU Usage: 0.0%
INFO:root:PID: 2164, Name: WUDFHost.exe, CPU Usage: 0.0%
INFO:root:PID: 2248, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2292, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2368, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2388, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2396, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2424, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2448, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2460, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2484, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2624, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2640, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 2680, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2688, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2700, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2744, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 2808, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2904, Name: IntelCpHDCPSvc.exe, CPU Usage: 0.0%
INFO:root:PID: 2916, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2932, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 2964, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3000, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3052, Name: mfemms.exe, CPU Usage: 0.0%
INFO:root:PID: 3056, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3120, Name: ipf_uf.exe, CPU Usage: 0.0%
INFO:root:PID: 3156, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3316, Name: OfficeClickToRun.exe, CPU Usage: 0.0%
INFO:root:PID: 3320, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3352, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3408, Name: RtkAudUService64.exe, CPU Usage: 0.0%
INFO:root:PID: 3460, Name: WUDFHost.exe, CPU Usage: 0.0%
INFO:root:PID: 3468, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3492, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3628, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3652, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3660, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 3800, Name: WUDFHost.exe, CPU Usage: 0.0%
INFO:root:PID: 3956, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4012, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4124, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4192, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4200, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4312, Name: MemCompression, CPU Usage: 0.0%
INFO:root:PID: 4368, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4396, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4440, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4468, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4536, Name: TouchpointAnalyticsClientService.exe, CPU Usage: 0.0%
INFO:root:PID: 4556, Name: WhatsApp.exe, CPU Usage: 0.0%
INFO:root:PID: 4608, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4688, Name: dllhost.exe, CPU Usage: 0.0%
INFO:root:PID: 4736, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4820, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 4924, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 4948, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5088, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5104, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 5284, Name: unsecapp.exe, CPU Usage: 0.0%
INFO:root:PID: 5352, Name: csrss.exe, CPU Usage: 0.0%
INFO:root:PID: 5524, Name: WmiPrvSE.exe, CPU Usage: 0.0%
INFO:root:PID: 5540, Name: hp-one-agent-service.exe, CPU Usage: 0.0%
INFO:root:PID: 5688, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5836, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5888, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5916, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5928, Name: IntelAudioService.exe, CPU Usage: 0.0%
INFO:root:PID: 5964, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 5980, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6064, Name: spoolsv.exe, CPU Usage: 0.0%
INFO:root:PID: 6112, Name: dllhost.exe, CPU Usage: 0.0%
INFO:root:PID: 6168, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6192, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 6220, Name: mfevtps.exe, CPU Usage: 0.0%
INFO:root:PID: 6288, Name: mysqld.exe, CPU Usage: 0.0%
INFO:root:PID: 6308, Name: OneApp.IGCC.WinService.exe, CPU Usage: 0.0%
INFO:root:PID: 6436, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6508, Name: jhi_service.exe, CPU Usage: 0.0%
INFO:root:PID: 6584, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6672, Name: MpDefenderCoreService.exe, CPU Usage: 0.0%
INFO:root:PID: 6788, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6800, Name: ProtectedModuleHost.exe, CPU Usage: 0.0%
INFO:root:PID: 6824, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6888, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6928, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6964, Name: armsvc.exe, CPU Usage: 0.0%
INFO:root:PID: 6976, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 6992, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 7000, Name: ETDService.exe, CPU Usage: 0.0%
INFO:root:PID: 7028, Name: ipfsvc.exe, CPU Usage: 0.0%
INFO:root:PID: 7076, Name: HPCommRecovery.exe, CPU Usage: 0.0%
INFO:root:PID: 7108, Name: smartscreen.exe, CPU Usage: 0.0%
INFO:root:PID: 7116, Name: HPPrintScanDoctorService.exe, CPU Usage: 0.0%
INFO:root:PID: 7188, Name: mcshield.exe, CPU Usage: 0.0%
INFO:root:PID: 7224, Name: ModuleCoreService.exe, CPU Usage: 0.0%
INFO:root:PID: 7256, Name: RtkAudUService64.exe, CPU Usage: 0.0%
INFO:root:PID: 7292, Name: PEFService.exe, CPU Usage: 0.0%
INFO:root:PID: 7300, Name: SECOMN64.exe, CPU Usage: 0.0%
INFO:root:PID: 7352, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 7360, Name: RtkBtManServ.exe, CPU Usage: 0.0%
INFO:root:PID: 7404, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 7412, Name: MsMpEng.exe, CPU Usage: 0.0%
INFO:root:PID: 7456, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 7472, Name: WMIRegistrationService.exe, CPU Usage: 0.0%
INFO:root:PID: 7524, Name: XtuService.exe, CPU Usage: 0.0%
INFO:root:PID: 7900, Name: mysqld.exe, CPU Usage: 0.0%
INFO:root:PID: 7960, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 8452, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 8580, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 8924, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 8980, Name: MMSSHOST.exe, CPU Usage: 0.0%
INFO:root:PID: 9068, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 9088, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 9232, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 9368, Name: ModuleCoreService.exe, CPU Usage: 0.0%
INFO:root:PID: 9400, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 10064, Name: taskhostw.exe, CPU Usage: 0.0%
INFO:root:PID: 10092, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 10320, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 10476, Name: DiagsCap.exe, CPU Usage: 0.0%
INFO:root:PID: 10572, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 10596, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 10724, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 10732, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 10924, Name: AggregatorHost.exe, CPU Usage: 0.0%
INFO:root:PID: 10956, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 10988, Name: MoUsoCoreWorker.exe, CPU Usage: 0.0%
INFO:root:PID: 11308, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 11348, Name: HP.myHP.exe, CPU Usage: 0.0%
INFO:root:PID: 11596, Name: msedge.exe, CPU Usage: 0.0%
INFO:root:PID: 11832, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 11872, Name: NetworkCap.exe, CPU Usage: 0.0%
INFO:root:PID: 11892, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 11972, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 12036, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 12048, Name: SECOCL64.exe, CPU Usage: 0.0%
INFO:root:PID: 12120, Name: BridgeCommunication.exe, CPU Usage: 0.0%
INFO:root:PID: 12204, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 12248, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 12440, Name: MfeAVSvc.exe, CPU Usage: 0.0%
INFO:root:PID: 12564, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 12612, Name: McCSPServiceHost.exe, CPU Usage: 0.0%
INFO:root:PID: 12664, Name: taskhostw.exe, CPU Usage: 0.0%
INFO:root:PID: 12784, Name: browserhost.exe, CPU Usage: 0.0%
INFO:root:PID: 12788, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 12856, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 13036, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 13076, Name: HPSystemEventUtilityBackground.exe, CPU Usage: 0.0%
INFO:root:PID: 13412, Name: powershell.exe, CPU Usage: 0.0%
INFO:root:PID: 13564, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 13972, Name: SecurityHealthService.exe, CPU Usage: 0.0%
INFO:root:PID: 14060, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 14652, Name: NisSrv.exe, CPU Usage: 0.0%
INFO:root:PID: 14960, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 15172, Name: WmiPrvSE.exe, CPU Usage: 0.0%
INFO:root:PID: 15380, Name: ModuleCoreService.exe, CPU Usage: 0.0%
INFO:root:PID: 15468, Name: dasHost.exe, CPU Usage: 0.0%
INFO:root:PID: 15536, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 15612, Name: python.exe, CPU Usage: 0.0%
INFO:root:PID: 15932, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 15976, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 16388, Name: dasHost.exe, CPU Usage: 0.0%
INFO:root:PID: 16788, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 16860, Name: HPSystemEventUtilityHost.exe, CPU Usage: 0.0%
INFO:root:PID: 16884, Name: UserOOBEBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 17048, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 17068, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 17156, Name: ms-teams.exe, CPU Usage: 0.0%
INFO:root:PID: 17588, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 17676, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 17784, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 17972, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 18024, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 18032, Name: ipf_helper.exe, CPU Usage: 0.0%
INFO:root:PID: 18252, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 18468, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 18576, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 18744, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 18996, Name: cmd.exe, CPU Usage: 0.0%
INFO:root:PID: 19024, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 19048, Name: mcapexe.exe, CPU Usage: 0.0%
INFO:root:PID: 19120, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 19284, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 19520, Name: conhost.exe, CPU Usage: 0.0%
INFO:root:PID: 19540, Name: CrossDeviceService.exe, CPU Usage: 0.0%
INFO:root:PID: 19696, Name: McUpdaterModule.exe, CPU Usage: 0.0%
INFO:root:PID: 19968, Name: OmenInstallMonitor.exe, CPU Usage: 0.0%
INFO:root:PID: 20068, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 20424, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 20548, Name: RuntimeBroker.exe, CPU Usage: 0.0%
INFO:root:PID: 20588, Name: chrome.exe, CPU Usage: 0.0%
INFO:root:PID: 21028, Name: SearchHost.exe, CPU Usage: 0.0%
INFO:root:PID: 21300, Name: SecurityHealthSystray.exe, CPU Usage: 0.0%
INFO:root:PID: 21344, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 21388, Name: RtkAudUService64.exe, CPU Usage: 0.0%
INFO:root:PID: 21556, Name: Code.exe, CPU Usage: 0.0%
INFO:root:PID: 21592, Name: McCHSvc.exe, CPU Usage: 0.0%
INFO:root:PID: 21596, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 21652, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 21768, Name: python.exe, CPU Usage: 0.0%
INFO:root:PID: 22520, Name: explorer.exe, CPU Usage: 0.0%
INFO:root:PID: 22540, Name: AppHelperCap.exe, CPU Usage: 0.0%
INFO:root:PID: 22604, Name: ONENOTEM.EXE, CPU Usage: 0.0%
INFO:root:PID: 22648, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 22688, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 22864, Name: audiodg.exe, CPU Usage: 0.0%
INFO:root:PID: 22900, Name: AdobeCollabSync.exe, CPU Usage: 0.0%
INFO:root:PID: 23044, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 23080, Name: msedgewebview2.exe, CPU Usage: 0.0%
INFO:root:PID: 23104, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 23300, Name: svchost.exe, CPU Usage: 0.0%
INFO:root:PID: 23408, Name: dwm.exe, CPU Usage: 0.0%
INFO:root:PID: 23740, Name: pet.exe, CPU Usage: 0.0%
